0,labels
0.056143373250961304,pathology
0.09398215264081955,pathology
0.09043997526168823,pathology
0.1354658156633377,pathology
0.10271447151899338,pathology
0.08833001554012299,pathology
0.11392852663993835,pathology
0.12210927158594131,pathology
0.09406143426895142,pathology
0.10519736260175705,pathology
0.09896425902843475,pathology
0.12207385897636414,pathology
0.07825031876564026,pathology
0.04552512243390083,pathology
0.07596415281295776,pathology
0.07364555448293686,pathology
0.0888725146651268,pathology
0.12151242047548294,pathology
0.11185448616743088,pathology
0.07742461562156677,pathology
0.09214338660240173,pathology
0.09525144100189209,pathology
0.10169611126184464,pathology
0.09890084713697433,pathology
0.08024092763662338,pathology
0.10197048634290695,pathology
0.1412576287984848,pathology
0.08953598886728287,pathology
0.10697963833808899,pathology
0.07917384058237076,pathology
0.11635742336511612,pathology
0.06968583911657333,pathology
0.1094159260392189,pathology
0.11630657315254211,pathology
0.09651511907577515,pathology
0.050774384289979935,pathology
0.12250655889511108,pathology
0.12017020583152771,pathology
0.126176118850708,pathology
0.10343785583972931,pathology
0.09822416305541992,pathology
0.10732468962669373,pathology
0.09561315923929214,pathology
0.12484157830476761,pathology
0.13073942065238953,pathology
0.10854803025722504,pathology
0.12753568589687347,pathology
0.09616898000240326,pathology
0.11475227028131485,pathology
0.12484671920537949,pathology
0.0982401967048645,pathology
0.11827275902032852,pathology
0.12282710522413254,pathology
0.08719959855079651,pathology
0.10767661035060883,pathology
0.09631547331809998,pathology
0.09608014672994614,pathology
0.08171198517084122,pathology
0.08929304778575897,pathology
0.06557237356901169,pathology
0.08880504220724106,pathology
0.12076787650585175,pathology
0.10929211229085922,pathology
0.07851370424032211,pathology
0.1319779008626938,pathology
0.1448877602815628,pathology
0.08642955869436264,pathology
0.12357153743505478,pathology
0.09173677116632462,pathology
0.16287535429000854,pathology
0.09869430214166641,pathology
0.07365518063306808,pathology
0.1134740337729454,pathology
0.07543624192476273,pathology
0.10715726017951965,pathology
0.06395382434129715,pathology
0.0966762825846672,pathology
0.08331994712352753,pathology
0.10836970806121826,pathology
0.12188760936260223,pathology
0.09203649312257767,pathology
0.10648631304502487,pathology
0.0903705358505249,pathology
0.09030058979988098,pathology
0.08441239595413208,pathology
0.09267652779817581,pathology
0.10291465371847153,pathology
0.11708705127239227,pathology
0.11030405759811401,pathology
0.12377139925956726,pathology
0.12871263921260834,pathology
0.08273853361606598,pathology
0.05536559224128723,pathology
0.13653701543807983,pathology
0.06167440861463547,pathology
0.10516513884067535,pathology
0.14732632040977478,pathology
0.08245500922203064,pathology
0.04773556813597679,pathology
0.07394612580537796,pathology
0.0876469835639,pathology
0.11864805221557617,pathology
0.08871448040008545,pathology
0.0845339372754097,pathology
0.09923822432756424,pathology
0.062404170632362366,pathology
0.07287468016147614,pathology
0.05305204167962074,pathology
0.0610019788146019,pathology
0.07215791940689087,pathology
0.06084431707859039,pathology
0.08114040642976761,pathology
